58.20; 59.43; 60.298; 62.03989; 59.4301490783; 64.3278045654
58.40; 59.63; 60.498; 62.23989; 59.6301498413; 64.5278015136
58.60; 59.83; 60.698; 62.43989; 59.8301506042; 64.7277984619
58.80; 60.03; 60.898; 62.63989; 60.0301513671; 64.9278030395
59.00; 60.23; 61.098; 62.83989; 60.2301521301; 65.1278076171
59.20; 60.43; 61.298; 63.03989; 60.4301528930; 65.3278045654
59.40; 60.63; 61.498; 63.23989; 60.6301536560; 65.5278015136
59.60; 60.83; 61.698; 63.43989; 60.8301544189; 65.7278060913
59.80; 61.03; 61.898; 63.63990; 61.0301551818; 65.9278106689
60.00; 61.23; 62.098; 63.83990; 61.2301559448; 66.1278076171
60.20; 61.43; 62.298; 64.03990; 61.4301567077; 66.3278045654
60.40; 61.63; 62.498; 64.23990; 61.6301574707; 66.5278091430
60.60; 61.83; 62.698; 64.43990; 61.8301582336; 66.7278137207
60.80; 62.03; 62.898; 64.63990; 62.0301589965; 66.9278106689
61.00; 62.23; 63.098; 64.83990; 62.2301597595; 67.1278076171
61.20; 62.43; 63.298; 65.03990; 62.4301605224; 67.3278121948
61.40; 62.63; 63.498; 65.23990; 62.6301612854; 67.5278167724
61.60; 62.83; 63.698; 65.43991; 62.8301620483; 67.7278137207
61.80; 63.03; 63.898; 65.63990; 63.0301628112; 67.9278106689
62.00; 63.23; 64.098; 65.83991; 63.2301635742; 68.1278152465
62.20; 63.43; 64.298; 66.03990; 63.4301643371; 68.3278198242
62.40; 63.63; 64.498; 66.23991; 63.6301651000; 68.5278167724
62.60; 63.83; 64.698; 66.43991; 63.8301658630; 68.7278137207
62.80; 64.03; 64.898; 66.63991; 64.0301666259; 68.9278182983
63.00; 64.23; 65.098; 66.83991; 64.2301712036; 69.1278228759
63.20; 64.43; 65.298; 67.03991; 64.4301681518; 69.3278198242
63.40; 64.63; 65.498; 67.23991; 64.6301727294; 69.5278167724
63.60; 64.83; 65.698; 67.43991; 64.8301696777; 69.7278213500
63.80; 65.03; 65.898; 67.63991; 65.0301742553; 69.9278259277
64.00; 65.23; 66.098; 67.83991; 65.2301712036; 70.1278228759
64.20; 65.43; 66.298; 68.03990; 65.4301681518; 70.3278198242
64.40; 65.63; 66.498; 68.23990; 65.6301651000; 70.5278167724
64.60; 65.83; 66.698; 68.43990; 65.8301620483; 70.7278137207
64.80; 66.03; 66.898; 68.63990; 66.0301589965; 70.9278106689
65.00; 66.23; 67.098; 68.83989; 66.2301559448; 71.1278076171
65.20; 66.43; 67.298; 69.03989; 66.4301528930; 71.3278045654
65.40; 66.63; 67.498; 69.23989; 66.6301498413; 71.5278015136
65.60; 66.83; 67.698; 69.43988; 66.8301467895; 71.7277984619
65.80; 67.03; 67.898; 69.63988; 67.0301437377; 71.9277954101
66.00; 67.23; 68.098; 69.83988; 67.2301406860; 72.1277923583
66.20; 67.43; 68.298; 70.03987; 67.4301376342; 72.3277893066
66.40; 67.63; 68.498; 70.23987; 67.6301345825; 72.5277862548
66.60; 67.83; 68.698; 70.43987; 67.8301315307; 72.7277832031
66.80; 68.03; 68.898; 70.63986; 68.0301284790; 72.9277801513
67.00; 68.23; 69.098; 70.83986; 68.2301254272; 73.1277770996
67.20; 68.43; 69.298; 71.03986; 68.4301223754; 73.3277740478
67.40; 68.63; 69.498; 71.23986; 68.6301193237; 73.5277709960
67.60; 68.83; 69.698; 71.43985; 68.8301162719; 73.7277679443
67.80; 69.03; 69.898; 71.63985; 69.0301132202; 73.9277648925
68.00; 69.23; 70.098; 71.83985; 69.2301101684; 74.1277618408
68.20; 69.43; 70.298; 72.03984; 69.4301071166; 74.3277587890
68.40; 69.63; 70.498; 72.23984; 69.6301040649; 74.5277557373
68.60; 69.83; 70.698; 72.43984; 69.8301010131; 74.7277526855
68.80; 70.03; 70.898; 72.63983; 70.0300979614; 74.9277496337
69.00; 70.23; 71.098; 72.83983; 70.2300949096; 75.1277465820
69.20; 70.43; 71.298; 73.03983; 70.4300918579; 75.3277435302
69.40; 70.63; 71.498; 73.23983; 70.6300888061; 75.5277404785
69.60; 70.83; 71.698; 73.43982; 70.8300857543; 75.7277374267
69.80; 71.03; 71.898; 73.63982; 71.0300827026; 75.9277343750
70.00; 71.23; 72.098; 73.83982; 71.2300796508; 76.1277313232
70.20; 71.43; 72.298; 74.03981; 71.4300765991; 76.3277282714
70.40; 71.63; 72.498; 74.23981; 71.6300735473; 76.5277252197
70.60; 71.83; 72.698; 74.43981; 71.8300704956; 76.7277221679
70.80; 72.03; 72.898; 74.63980; 72.0300674438; 76.9277191162
71.00; 72.23; 73.098; 74.83980; 72.2300643920; 77.1277160644
71.20; 72.43; 73.298; 75.03980; 72.4300613403; 77.3277130126
71.40; 72.63; 73.498; 75.23979; 72.6300582885; 77.5277099609
71.60; 72.83; 73.698; 75.43979; 72.8300552368; 77.7277069091
71.80; 73.03; 73.898; 75.63979; 73.0300521850; 77.9277038574
72.00; 73.23; 74.098; 75.83979; 73.2300491333; 78.1277008056
72.20; 73.43; 74.298; 76.03978; 73.4300460815; 78.3276977539
72.40; 73.63; 74.498; 76.23978; 73.6300430297; 78.5276947021
72.60; 73.83; 74.698; 76.43978; 73.8300399780; 78.7276916503
72.80; 74.03; 74.898; 76.63977; 74.0300369262; 78.9276885986
73.00; 74.23; 75.098; 76.83977; 74.2300338745; 79.1276855468
73.20; 74.43; 75.298; 77.03977; 74.4300308227; 79.3276824951
73.40; 74.63; 75.498; 77.23976; 74.6300277709; 79.5276794433
73.60; 74.83; 75.698; 77.43976; 74.8300247192; 79.7276763916
73.80; 75.03; 75.898; 77.63976; 75.0300216674; 79.9276733398
74.00; 75.23; 76.098; 77.83975; 75.2300186157; 80.1276702880
74.20; 75.43; 76.298; 78.03975; 75.4300155639; 80.3276672363
74.40; 75.63; 76.498; 78.23975; 75.6300125122; 80.5276641845
74.60; 75.83; 76.698; 78.43975; 75.8300094604; 80.7276611328
74.80; 76.03; 76.898; 78.63974; 76.0300064086; 80.9276580810
75.00; 76.23; 77.098; 78.83974; 76.2300033569; 81.1276550292
75.20; 76.43; 77.298; 79.03974; 76.4300003051; 81.3276519775
75.40; 76.63; 77.498; 79.23973; 76.6299972534; 81.5276489257
75.60; 76.83; 77.698; 79.43973; 76.8299942016; 81.7276458740
75.80; 77.03; 77.898; 79.63973; 77.0299911499; 81.9276428222
76.00; 77.23; 78.098; 79.83972; 77.2299880981; 82.1276397705
76.20; 77.43; 78.298; 80.03972; 77.4299850463; 82.3276367187
76.40; 77.63; 78.498; 80.23972; 77.6299819946; 82.5276336669
76.60; 77.83; 78.698; 80.43972; 77.8299789428; 82.7276306152
76.80; 78.03; 78.898; 80.63971; 78.0299758911; 82.9276275634
77.00; 78.23; 79.098; 80.83971; 78.2299728393; 83.1276245117
77.20; 78.43; 79.298; 81.03971; 78.4299697875; 83.3276214599
77.40; 78.63; 79.498; 81.23970; 78.6299667358; 83.5276184082
77.60; 78.83; 79.698; 81.43970; 78.8299636840; 83.7276153564
77.80; 79.03; 79.898; 81.63970; 79.0299606323; 83.9276123046
78.00; 79.23; 80.098; 81.83969; 79.2299575805; 84.1276092529
78.20; 79.43; 80.298; 82.03969; 79.4299545288; 84.3276062011
78.40; 79.63; 80.498; 82.23969; 79.6299514770; 84.5276031494
78.60; 79.83; 80.698; 82.43968; 79.8299484252; 84.7276000976
78.80; 80.03; 80.898; 82.63968; 80.0299453735; 84.9275970458
79.00; 80.23; 81.098; 82.83968; 80.2299423217; 85.1275939941
79.20; 80.43; 81.298; 83.03968; 80.4299392700; 85.3275909423
79.40; 80.63; 81.498; 83.23967; 80.6299362182; 85.5275878906
79.60; 80.83; 81.698; 83.43967; 80.8299331665; 85.7275848388
79.80; 81.03; 81.898; 83.63967; 81.0299301147; 85.9275817871
80.00; 81.23; 82.098; 83.83966; 81.2299270629; 86.1275787353
80.20; 81.43; 82.298; 84.03966; 81.4299240112; 86.3275756835
80.40; 81.63; 82.498; 84.23966; 81.6299209594; 86.5275726318
80.60; 81.83; 82.698; 84.43965; 81.8299179077; 86.7275695800
80.80; 82.03; 82.898; 84.63965; 82.0299148559; 86.9275665283
81.00; 82.23; 83.098; 84.83965; 82.2299118041; 87.1275634765
81.20; 82.43; 83.298; 85.03964; 82.4299087524; 87.3275604248
81.40; 82.63; 83.498; 85.23964; 82.6299057006; 87.5275573730
81.60; 82.83; 83.698; 85.43964; 82.8299026489; 87.7275543212
81.80; 83.03; 83.898; 85.63964; 83.0298995971; 87.9275512695
82.00; 83.23; 84.098; 85.83963; 83.2298965454; 88.1275482177
82.20; 83.43; 84.298; 86.03963; 83.4298934936; 88.3275451660
82.40; 83.63; 84.498; 86.23963; 83.6298904418; 88.5275421142
82.60; 83.83; 84.698; 86.43962; 83.8298873901; 88.7275390625
82.80; 84.03; 84.898; 86.63962; 84.0298843383; 88.9275360107
83.00; 84.23; 85.098; 86.83962; 84.2298812866; 89.1275329589
83.20; 84.43; 85.298; 87.03961; 84.4298782348; 89.3275299072
83.40; 84.63; 85.498; 87.23961; 84.6298751831; 89.5275268554
83.60; 84.83; 85.698; 87.43961; 84.8298721313; 89.7275238037
83.80; 85.03; 85.898; 87.63961; 85.0298690795; 89.9275207519
84.00; 85.23; 86.098; 87.83960; 85.2298660278; 90.1275177001
84.20; 85.43; 86.298; 88.03960; 85.4298629760; 90.3275146484
84.40; 85.63; 86.498; 88.23960; 85.6298599243; 90.5275115966
84.60; 85.83; 86.698; 88.43959; 85.8298568725; 90.7275085449
84.80; 86.03; 86.898; 88.63959; 86.0298538208; 90.9275054931
85.00; 86.23; 87.098; 88.83959; 86.2298507690; 91.1275024414
85.20; 86.43; 87.298; 89.03958; 86.4298477172; 91.3274993896
85.40; 86.63; 87.498; 89.23958; 86.6298446655; 91.5274963378
85.60; 86.83; 87.698; 89.43958; 86.8298416137; 91.7274932861
85.80; 87.03; 87.898; 89.63957; 87.0298385620; 91.9274902343
86.00; 87.23; 88.098; 89.83957; 87.2298355102; 92.1274871826
86.20; 87.43; 88.298; 90.03957; 87.4298324584; 92.3274841308
86.40; 87.63; 88.498; 90.23957; 87.6298294067; 92.5274810791
86.60; 87.83; 88.698; 90.43956; 87.8298263549; 92.7274780273
86.80; 88.03; 88.898; 90.63956; 88.0298233032; 92.9274749755
87.00; 88.23; 89.098; 90.83956; 88.2298202514; 93.1274719238
87.20; 88.43; 89.298; 91.03955; 88.4298171997; 93.3274688720
87.40; 88.63; 89.498; 91.23955; 88.6298141479; 93.5274658203
87.60; 88.83; 89.698; 91.43955; 88.8298110961; 93.7274627685
87.80; 89.03; 89.898; 91.63954; 89.0298080444; 93.9274597167
88.00; 89.23; 90.098; 91.83954; 89.2298049926; 94.1274566650
88.20; 89.43; 90.298; 92.03954; 89.4298019409; 94.3274536132
88.40; 89.63; 90.498; 92.23954; 89.6297988891; 94.5274505615
88.60; 89.83; 90.698; 92.43953; 89.8297958374; 94.7274475097
88.80; 90.03; 90.898; 92.63953; 90.0297927856; 94.9274444580
89.00; 90.23; 91.098; 92.83953; 90.2297897338; 95.1274414062
89.20; 90.43; 91.298; 93.03952; 90.4297866821; 95.3274383544
89.40; 90.63; 91.498; 93.23952; 90.6297836303; 95.5274353027
89.60; 90.83; 91.698; 93.43952; 90.8297805786; 95.7274322509
89.80; 91.03; 91.898; 93.63951; 91.0297775268; 95.9274291992
90.00; 91.23; 92.098; 93.83951; 91.2297744750; 96.1274261474
90.20; 91.43; 92.298; 94.03951; 91.4297714233; 96.3274230957
90.40; 91.63; 92.498; 94.23950; 91.6297683715; 96.5274200439
90.60; 91.83; 92.698; 94.43950; 91.8297653198; 96.7274169921
90.80; 92.03; 92.898; 94.63950; 92.0297622680; 96.9274139404
91.00; 92.23; 93.098; 94.83950; 92.2297592163; 97.1274108886
91.20; 92.43; 93.298; 95.03949; 92.4297561645; 97.3274078369
91.40; 92.63; 93.498; 95.23949; 92.6297531127; 97.5274047851
91.60; 92.83; 93.698; 95.43949; 92.8297500610; 97.7274017333
91.80; 93.03; 93.898; 95.63948; 93.0297470092; 97.9273986816
92.00; 93.23; 94.098; 95.83948; 93.2297439575; 98.1273956298
92.20; 93.43; 94.298; 96.03948; 93.4297409057; 98.3273925781
92.40; 93.63; 94.498; 96.23947; 93.6297378540; 98.5273895263
92.60; 93.83; 94.698; 96.43947; 93.8297348022; 98.7273864746
92.80; 94.03; 94.898; 96.63947; 94.0297317504; 98.9273834228
93.00; 94.23; 95.098; 96.83946; 94.2297286987; 99.1273803710
93.20; 94.43; 95.298; 97.03946; 94.4297256469; 99.3273773193
93.40; 94.63; 95.498; 97.23946; 94.6297225952; 99.5273742675
93.60; 94.83; 95.698; 97.43946; 94.8297195434; 99.7273712158
93.80; 95.03; 95.898; 97.63945; 95.0297164916; 99.9273681640
94.00; 95.23; 96.098; 97.83945; 95.2297134399; 100.1273651123
94.20; 95.43; 96.298; 98.03945; 95.4297103881; 100.3273620605
94.40; 95.63; 96.498; 98.23944; 95.6297073364; 100.5273590087
94.60; 95.83; 96.698; 98.43944; 95.8297042846; 100.7273559570
94.80; 96.03; 96.898; 98.63944; 96.0297012329; 100.9273529052
95.00; 96.23; 97.098; 98.83943; 96.2296981811; 101.1273498535
95.20; 96.43; 97.298; 99.03943; 96.4296951293; 101.3273468017
95.40; 96.63; 97.498; 99.23943; 96.6296920776; 101.5273437500
95.60; 96.83; 97.698; 99.43943; 96.8296890258; 101.7273406982
95.80; 97.03; 97.898; 99.63942; 97.0296859741; 101.9273376464
96.00; 97.23; 98.098; 99.83942; 97.2296829223; 102.1273345947
96.20; 97.43; 98.298; 100.03942; 97.4296798706; 102.3273315429
96.40; 97.63; 98.498; 100.23941; 97.6296768188; 102.5273284912
96.60; 97.83; 98.698; 100.43941; 97.8296737670; 102.7273254394
96.80; 98.03; 98.898; 100.63941; 98.0296707153; 102.9273223876
97.00; 98.23; 99.098; 100.83940; 98.2296676635; 103.1273193359
97.20; 98.43; 99.298; 101.03940; 98.4296646118; 103.3273162841
97.40; 98.63; 99.498; 101.23940; 98.6296615600; 103.5273132324
97.60; 98.83; 99.698; 101.43939; 98.8296585083; 103.7273101806
97.80; 99.03; 99.898; 101.63939; 99.0296554565; 103.9273071289
98.00; 99.23; 100.098; 101.83939; 99.2296524047; 104.1273040771
98.20; 99.43; 100.298; 102.03939; 99.4296493530; 104.3273010253
98.40; 99.63; 100.498; 102.23938; 99.6296463012; 104.5272979736
98.60; 99.83; 100.698; 102.43938; 99.8296432495; 104.7272949218
98.80; 100.03; 100.898; 102.63938; 100.0296401977; 104.9272918701
99.00; 100.23; 101.098; 102.83937; 100.2296371459; 105.1272888183
99.20; 100.43; 101.298; 103.03937; 100.4296340942; 105.3272857666
99.40; 100.63; 101.498; 103.23937; 100.6296310424; 105.5272827148
99.60; 100.83; 101.698; 103.43936; 100.8296279907; 105.7272796630
99.80; 101.03; 101.898; 103.63936; 101.0296249389; 105.9272766113
100.00; 101.23; 102.098; 103.83936; 101.2296218872; 106.1272735595
100.20; 101.43; 102.298; 104.03936; 101.4296188354; 106.3272705078
100.40; 101.63; 102.498; 104.23935; 101.6296157836; 106.5272674560
100.60; 101.83; 102.698; 104.43935; 101.8296127319; 106.7272644042
100.80; 102.03; 102.898; 104.63935; 102.0296096801; 106.9272613525
101.00; 102.23; 103.098; 104.83934; 102.2296066284; 107.1272583007
101.20; 102.43; 103.298; 105.03934; 102.4296035766; 107.3272552490
101.40; 102.63; 103.498; 105.23934; 102.6296005249; 107.5272521972
101.60; 102.83; 103.698; 105.43933; 102.8295974731; 107.7272491455
101.80; 103.03; 103.898; 105.63933; 103.0295944213; 107.9272460937
102.00; 103.23; 104.098; 105.83933; 103.2295913696; 108.1272430419
102.20; 103.43; 104.298; 106.03932; 103.4295883178; 108.3272399902
102.40; 103.63; 104.498; 106.23932; 103.6295852661; 108.5272369384
102.60; 103.83; 104.698; 106.43932; 103.8295822143; 108.7272338867
102.80; 104.03; 104.898; 106.63932; 104.0295791625; 108.9272308349
103.00; 104.23; 105.098; 106.83931; 104.2295761108; 109.1272277832
103.20; 104.43; 105.298; 107.03931; 104.4295730590; 109.3272247314
103.40; 104.63; 105.498; 107.23931; 104.6295700073; 109.5272216796
103.60; 104.83; 105.698; 107.43930; 104.8295669555; 109.7272186279
103.80; 105.03; 105.898; 107.63930; 105.0295639038; 109.9272155761
104.00; 105.23; 106.098; 107.83930; 105.2295608520; 110.1272125244
104.20; 105.43; 106.298; 108.03929; 105.4295578002; 110.3272094726
104.40; 105.63; 106.498; 108.23929; 105.6295547485; 110.5272064208
104.60; 105.83; 106.698; 108.43929; 105.8295516967; 110.7272033691
104.80; 106.03; 106.898; 108.63928; 106.0295486450; 110.9272003173
105.00; 106.23; 107.098; 108.83928; 106.2295455932; 111.1271972656
105.20; 106.43; 107.298; 109.03928; 106.4295425415; 111.3271942138
105.40; 106.63; 107.498; 109.23928; 106.6295394897; 111.5271911621
105.60; 106.83; 107.698; 109.43927; 106.8295364379; 111.7271881103
105.80; 107.03; 107.898; 109.63927; 107.0295333862; 111.9271850585
106.00; 107.23; 108.098; 109.83927; 107.2295303344; 112.1271820068
106.20; 107.43; 108.298; 110.03926; 107.4295272827; 112.3271789550
106.40; 107.63; 108.498; 110.23926; 107.6295242309; 112.5271759033
106.60; 107.83; 108.698; 110.43926; 107.8295211791; 112.7271728515
106.80; 108.03; 108.898; 110.63925; 108.0295181274; 112.9271697998
107.00; 108.23; 109.098; 110.83925; 108.2295150756; 113.1271667480
107.20; 108.43; 109.298; 111.03925; 108.4295120239; 113.3271636962
107.40; 108.63; 109.498; 111.23925; 108.6295089721; 113.5271606445
107.60; 108.83; 109.698; 111.43924; 108.8295059204; 113.7271575927
107.80; 109.03; 109.898; 111.63924; 109.0295028686; 113.9271545410
108.00; 109.23; 110.097; 111.83924; 109.2294998168; 114.1271514892
108.20; 109.43; 110.297; 112.03923; 109.4294967651; 114.3271484375
108.40; 109.63; 110.497; 112.23923; 109.6294937133; 114.5271453857
108.60; 109.83; 110.697; 112.43923; 109.8294906616; 114.7271423339
108.80; 110.03; 110.897; 112.63922; 110.0294876098; 114.9271392822
109.00; 110.23; 111.097; 112.83922; 110.2294845581; 115.1271362304
109.20; 110.43; 111.297; 113.03922; 110.4294815063; 115.3271331787
109.40; 110.63; 111.497; 113.23921; 110.6294784545; 115.5271301269
109.60; 110.83; 111.697; 113.43921; 110.8294754028; 115.7271270751
109.80; 111.03; 111.897; 113.63921; 111.0294723510; 115.9271240234
110.00; 111.23; 112.097; 113.83921; 111.2294692993; 116.1271209716
110.20; 111.43; 112.297; 114.03920; 111.4294662475; 116.3271179199
110.40; 111.63; 112.497; 114.23920; 111.6294631958; 116.5271148681
110.60; 111.83; 112.697; 114.43920; 111.8294601440; 116.7271118164
110.80; 112.03; 112.897; 114.63919; 112.0294570922; 116.9271087646
111.00; 112.23; 113.097; 114.83919; 112.2294540405; 117.1271057128
111.20; 112.43; 113.297; 115.03919; 112.4294509887; 117.3271026611
111.40; 112.63; 113.497; 115.23918; 112.6294479370; 117.5270996093
111.60; 112.83; 113.697; 115.43918; 112.8294448852; 117.7270965576
111.80; 113.03; 113.897; 115.63918; 113.0294418334; 117.9270935058
112.00; 113.23; 114.097; 115.83917; 113.2294387817; 118.1270904541
112.20; 113.43; 114.297; 116.03917; 113.4294357299; 118.3270874023
112.40; 113.63; 114.497; 116.23917; 113.6294326782; 118.5270843505
112.60; 113.83; 114.697; 116.43917; 113.8294296264; 118.7270812988
112.80; 114.03; 114.897; 116.63916; 114.0294265747; 118.9270782470
113.00; 114.23; 115.097; 116.83916; 114.2294235229; 119.1270751953
113.20; 114.43; 115.297; 117.03916; 114.4294204711; 119.3270721435
113.40; 114.63; 115.497; 117.23915; 114.6294174194; 119.5270690917
113.60; 114.83; 115.697; 117.43915; 114.8294143676; 119.7270660400
113.80; 115.03; 115.897; 117.63915; 115.0294113159; 119.9270629882
114.00; 115.23; 116.097; 117.83914; 115.2294082641; 120.1270599365
114.20; 115.43; 116.297; 118.03914; 115.4294052124; 120.3270568847
114.40; 115.63; 116.497; 118.23914; 115.6294021606; 120.5270538330
114.60; 115.83; 116.697; 118.43914; 115.8293991088; 120.7270507812
114.80; 116.03; 116.897; 118.63913; 116.0293960571; 120.9270477294
115.00; 116.23; 117.097; 118.83913; 116.2293930053; 121.1270446777
115.20; 116.43; 117.297; 119.03913; 116.4293899536; 121.3270416259
115.40; 116.63; 117.497; 119.23912; 116.6293869018; 121.5270385742
115.60; 116.83; 117.697; 119.43912; 116.8293838500; 121.7270355224
115.80; 117.03; 117.897; 119.63912; 117.0293807983; 121.9270324707
116.00; 117.23; 118.097; 119.83911; 117.2293777465; 122.1270294189
116.20; 117.43; 118.297; 120.03911; 117.4293746948; 122.3270263671
116.40; 117.63; 118.497; 120.23911; 117.6293716430; 122.5270233154
116.60; 117.83; 118.697; 120.43910; 117.8293685913; 122.7270202636
116.80; 118.03; 118.897; 120.63910; 118.0293655395; 122.9270172119
117.00; 118.23; 119.097; 120.83910; 118.2293624877; 123.1270141601
117.20; 118.43; 119.297; 121.03910; 118.4293594360; 123.3270111083
117.40; 118.63; 119.497; 121.23909; 118.6293563842; 123.5270080566
117.60; 118.83; 119.697; 121.43909; 118.8293533325; 123.7270050048
117.80; 119.03; 119.897; 121.63909; 119.0293502807; 123.9270019531
118.00; 119.23; 120.097; 121.83908; 119.2293472290; 124.1269989013
118.20; 119.43; 120.297; 122.03908; 119.4293441772; 124.3269958496
118.40; 119.63; 120.497; 122.23908; 119.6293411254; 124.5269927978
118.60; 119.83; 120.697; 122.43907; 119.8293380737; 124.7269897460
118.80; 120.03; 120.897; 122.63907; 120.0293350219; 124.9269866943
119.00; 120.23; 121.097; 122.83907; 120.2293319702; 125.1269836425
119.20; 120.43; 121.297; 123.03907; 120.4293289184; 125.3269805908
119.40; 120.63; 121.497; 123.23906; 120.6293258666; 125.5269775390
119.60; 120.83; 121.697; 123.43906; 120.8293228149; 125.7269744873
